minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1256,-0.0042,0.1691,250,-0.3944,-0.0142,0.1431,250,-1.569
1257,-0.0165,0.1678,250,-1.5544,-0.0286,0.1473,250,-3.0696
1258,-0.0187,0.1785,250,-1.6575,-0.0281,0.1572,250,-2.8298
1259,-0.0187,0.1692,250,-1.7445,-0.0232,0.1531,250,-2.397
1300,-0.0195,0.1875,250,-1.6465,-0.0238,0.1612,250,-2.3369
1301,-0.017,0.181,250,-1.4865,-0.0212,0.1583,250,-2.1181
1302,-0.0198,0.1807,250,-1.735,-0.0249,0.1588,250,-2.4799
1303,-0.0188,0.1815,250,-1.6355,-0.0255,0.1591,250,-2.5357
1304,-0.027,0.1707,250,-2.5016,-0.0329,0.1588,250,-3.2743
1305,-0.027,0.165,250,-2.5857,-0.0315,0.1536,250,-3.2446
1306,-0.0374,0.1756,250,-3.3655,-0.0338,0.1548,250,-3.4545
1307,-0.0444,0.1699,250,-4.1358,-0.0355,0.1452,250,-3.8637
1308,-0.0266,0.1685,250,-2.4952,-0.0268,0.1454,250,-2.9107
1309,-0.0358,0.1914,250,-2.9601,-0.0241,0.158,250,-2.4122
1310,-0.0339,0.1915,250,-2.7947,-0.0291,0.1618,250,-2.8421
1311,-0.033,0.1935,250,-2.6933,-0.0296,0.1626,250,-2.8785
1312,-0.0358,0.1921,250,-2.9448,-0.0339,0.1642,250,-3.2694
1313,-0.032,0.1905,250,-2.656,-0.0331,0.156,250,-3.3515
1314,-0.037,0.1904,250,-3.0745,-0.0389,0.1664,250,-3.6971
1315,-0.0256,0.1809,250,-2.2356,-0.0278,0.1541,250,-2.8478
1316,-0.0127,0.1764,250,-1.1391,-0.0206,0.1547,250,-2.108
1317,-0.0086,0.1778,250,-0.7665,-0.0205,0.1516,250,-2.1364
1318,-0.0066,0.184,250,-0.5648,-0.0184,0.1519,250,-1.9108
1319,-0.0014,0.1828,250,-0.125,-0.0156,0.1501,250,-1.6434
1320,-0.0067,0.1752,250,-0.6067,-0.0221,0.1463,250,-2.3909
1321,-0.0166,0.1746,250,-1.4996,-0.0267,0.1436,250,-2.9404
1322,-0.0217,0.1826,250,-1.8789,-0.0324,0.1524,250,-3.3576
1323,-0.0228,0.1814,250,-1.9852,-0.033,0.152,250,-3.4322
1324,-0.0269,0.1811,250,-2.3453,-0.0352,0.1502,250,-3.7104
1325,-0.0168,0.178,250,-1.4889,-0.025,0.1574,250,-2.5156
1326,-0.019,0.1856,250,-1.6163,-0.0257,0.1595,250,-2.5502
1327,-0.0171,0.176,250,-1.5391,-0.0268,0.1601,250,-2.6416
1328,-0.0268,0.1848,250,-2.2931,-0.0337,0.1659,250,-3.2108
1329,-0.0343,0.1857,250,-2.9221,-0.0369,0.1568,250,-3.7252
1330,-0.0204,0.1715,250,-1.8842,-0.0254,0.1487,250,-2.7042
1331,-0.0063,0.16,250,-0.6249,-0.0155,0.1425,250,-1.7183
1332,-0.0148,0.17,250,-1.3756,-0.025,0.1522,250,-2.5942
1333,-0.0068,0.1756,250,-0.6161,-0.0168,0.142,250,-1.8698
1334,-0.0173,0.1737,250,-1.5791,-0.0229,0.1387,250,-2.6131
1335,-0.0172,0.1742,250,-1.5611,-0.0195,0.1407,250,-2.1948
1336,-0.0104,0.1722,250,-0.9513,-0.0181,0.1424,250,-2.0075
1337,-0.018,0.1856,250,-1.5328,-0.0284,0.1492,250,-3.0064
1338,-0.0167,0.1839,250,-1.4356,-0.0223,0.1582,250,-2.2256
1339,-0.0184,0.1738,250,-1.6702,-0.0219,0.1493,250,-2.3178
1340,-0.0164,0.1804,250,-1.4371,-0.0173,0.1479,250,-1.8446
1341,-0.0181,0.1868,250,-1.533,-0.0232,0.1438,250,-2.5543
1342,-0.0224,0.1793,250,-1.9793,-0.0263,0.1396,250,-2.9815
1343,-0.0251,0.1789,250,-2.2185,-0.0337,0.1435,250,-3.7137
1344,-0.0275,0.1781,250,-2.4404,-0.0342,0.1425,250,-3.7912
1345,-0.0255,0.1812,250,-2.2283,-0.0376,0.1433,250,-4.1428
1346,-0.0272,0.1865,250,-2.3042,-0.0326,0.1476,250,-3.4927
1347,-0.0334,0.1796,250,-2.944,-0.0375,0.153,250,-3.87
1348,-0.0389,0.1777,250,-3.4616,-0.0369,0.142,250,-4.1091
1349,-0.039,0.1785,250,-3.4557,-0.0383,0.1379,250,-4.3857
1350,-0.0358,0.1693,250,-3.3435,-0.0366,0.1365,250,-4.2348
1351,-0.0341,0.1679,250,-3.2102,-0.0334,0.1392,250,-3.7903
1352,-0.0291,0.1723,250,-2.6718,-0.0337,0.1416,250,-3.7614
1353,-0.0228,0.1739,250,-2.0758,-0.0347,0.143,250,-3.8427
1354,-0.0131,0.1677,250,-1.2384,-0.0209,0.1473,250,-2.2424
1355,-0.0077,0.1695,250,-0.7179,-0.014,0.1478,250,-1.5006
1356,-0.0026,0.1662,250,-0.2475,-0.0087,0.146,250,-0.9394
1357,-0.0056,0.1703,250,-0.5222,-0.0111,0.1486,250,-1.1808
1358,-0.0093,0.1627,250,-0.9009,-0.012,0.1352,250,-1.4041
1359,-0.0098,0.1566,250,-0.9851,-0.014,0.1398,250,-1.5848
1400,-0.0045,0.1577,250,-0.4561,-0.0091,0.1387,250,-1.034
1401,-0.0033,0.1671,250,-0.3155,-0.0055,0.1474,250,-0.589
1402,-0.0197,0.158,250,-1.9688,-0.0136,0.1399,250,-1.5315
1403,-0.0326,0.1776,250,-2.9008,-0.0314,0.1458,250,-3.3996
1404,-0.0218,0.1674,250,-2.0582,-0.0299,0.1513,250,-3.1279
1405,-0.0227,0.1747,250,-2.0553,-0.0277,0.1554,250,-2.8159
1406,-0.0099,0.1814,250,-0.8663,-0.018,0.1633,250,-1.7407
1407,-0.021,0.178,250,-1.8613,-0.0257,0.1604,250,-2.5351
1408,-0.0227,0.1754,250,-2.0481,-0.0255,0.162,250,-2.4936
1409,-0.0029,0.1711,250,-0.2677,-0.0152,0.1528,250,-1.5773
1410,-0.0095,0.1523,250,-0.9873,-0.0143,0.1459,250,-1.5498
1411,-0.0113,0.1614,250,-1.1035,-0.0156,0.1491,250,-1.6507
1412,-0.0235,0.1706,250,-2.175,-0.0257,0.1519,250,-2.6721
1413,-0.0239,0.1955,250,-1.9311,-0.0259,0.1626,250,-2.5197
1414,-0.018,0.1841,250,-1.545,-0.0258,0.1609,250,-2.5326
1415,-0.0123,0.1747,250,-1.1095,-0.0196,0.1487,250,-2.0866
1416,-0.0203,0.1738,250,-1.8444,-0.0253,0.1564,250,-2.5555
1417,-0.0181,0.1771,250,-1.6115,-0.0243,0.1527,250,-2.521
1418,-0.0142,0.1631,250,-1.3785,-0.0239,0.1556,250,-2.4298
1419,-0.0174,0.1605,250,-1.7161,-0.0208,0.144,250,-2.2869
1420,-0.0184,0.1591,250,-1.829,-0.024,0.1474,250,-2.5749
1421,-0.0378,0.1599,250,-3.7414,-0.0379,0.1432,250,-4.1812
1422,-0.0424,0.1696,250,-3.9545,-0.0455,0.1448,250,-4.9669
1423,-0.0522,0.1617,250,-5.1092,-0.0499,0.1453,250,-5.4293
1424,-0.0452,0.1565,250,-4.5708,-0.0441,0.1444,250,-4.8278
1425,-0.0382,0.1524,250,-3.9617,-0.0429,0.1368,250,-4.958
1426,-0.0348,0.1629,250,-3.3828,-0.0434,0.1365,250,-5.0248
1427,-0.038,0.1547,250,-3.878,-0.0516,0.137,250,-5.9542
1428,-0.0378,0.1557,250,-3.8427,-0.0524,0.1425,250,-5.8168
1429,-0.0298,0.1722,250,-2.7326,-0.0473,0.1451,250,-5.1499
1430,-0.0124,0.1508,250,-1.2954,-0.0322,0.1389,250,-3.6701
1431,-0.0019,0.1587,250,-0.1886,-0.0204,0.1411,250,-2.2852
1432,-0.0031,0.1519,250,-0.3262,-0.0212,0.1361,250,-2.4591
1433,-0.005,0.1438,250,-0.5497,-0.0233,0.1342,250,-2.7443
1434,0.0018,0.1546,250,0.1796,-0.0143,0.1314,250,-1.7265
1435,-0.0051,0.1444,250,-0.5558,-0.0196,0.1273,250,-2.4399
1436,-0.0076,0.1494,250,-0.8001,-0.0177,0.1293,250,-2.1625
1437,-0.0176,0.157,250,-1.7761,-0.029,0.1342,250,-3.4167
1438,-0.0206,0.1643,250,-1.9867,-0.0252,0.1401,250,-2.8483
1439,-0.0297,0.1623,250,-2.8954,-0.0321,0.1474,250,-3.4424
1440,-0.0361,0.178,250,-3.203,-0.0359,0.1544,250,-3.6727
1441,-0.0441,0.1799,250,-3.8759,-0.0412,0.1599,250,-4.0749
1442,-0.0418,0.1712,250,-3.8613,-0.0383,0.1526,250,-3.9643
1443,-0.0394,0.1703,250,-3.6593,-0.0375,0.1565,250,-3.7919
1444,-0.044,0.1593,250,-4.3655,-0.0431,0.1531,250,-4.4521
1445,-0.0323,0.1555,250,-3.288,-0.031,0.1427,250,-3.4351
1446,-0.0307,0.1548,250,-3.1409,-0.0332,0.1359,250,-3.8621
1447,-0.0311,0.1522,250,-3.2308,-0.0336,0.1296,250,-4.0964
1448,-0.0271,0.1652,250,-2.5944,-0.0331,0.1426,250,-3.6703
1449,-0.0215,0.161,250,-2.1073,-0.0305,0.1355,250,-3.5614
1450,-0.0255,0.1654,250,-2.4364,-0.0313,0.1475,250,-3.3561
1451,-0.0176,0.1697,250,-1.6388,-0.0272,0.1503,250,-2.8563
1452,-0.0193,0.1822,250,-1.6765,-0.0237,0.1591,250,-2.3563
1453,-0.0122,0.1721,250,-1.1173,-0.0172,0.1574,250,-1.731
1454,-0.0093,0.1713,250,-0.8563,-0.0196,0.1634,250,-1.9008
1455,-0.0075,0.1671,250,-0.7058,-0.0142,0.1595,250,-1.4097
