minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1257,-0.026,0.1477,250,-2.7789,-0.0302,0.126,250,-3.7884
1258,-0.0241,0.1456,250,-2.6121,-0.028,0.1236,250,-3.5805
1259,-0.0072,0.1325,250,-0.8628,-0.0056,0.1147,250,-0.7747
1300,-0.0338,0.1628,250,-3.2823,-0.0271,0.1558,250,-2.7531
1301,-0.0231,0.1518,250,-2.4092,-0.0264,0.1315,250,-3.1689
1302,-0.0201,0.1547,250,-2.055,-0.0234,0.1465,250,-2.5267
1303,-0.0053,0.1465,250,-0.5721,-0.0087,0.1319,250,-1.0456
1304,-0.0116,0.1557,250,-1.1814,-0.0152,0.1329,250,-1.8063
1305,-0.0047,0.1388,250,-0.5299,-0.006,0.1216,250,-0.7837
1306,-0.0178,0.1562,250,-1.8001,-0.0241,0.1284,250,-2.9612
1307,-0.0241,0.134,250,-2.844,-0.0237,0.1215,250,-3.0841
1308,-0.0093,0.1423,250,-1.029,-0.0081,0.1145,250,-1.1216
1309,-0.0444,0.1552,250,-4.5206,-0.0237,0.1215,250,-3.0789
1310,-0.0081,0.1552,250,-0.825,-0.0172,0.1199,250,-2.2636
1311,-0.003,0.1475,250,-0.3204,-0.014,0.1275,250,-1.7393
1312,-0.0194,0.1446,250,-2.1213,-0.0241,0.1311,250,-2.9118
1313,-0.0066,0.1445,250,-0.7273,-0.0127,0.1191,250,-1.681
1314,-0.0136,0.1413,250,-1.5266,-0.0179,0.1193,250,-2.3746
1315,-0.0059,0.1467,250,-0.6356,-0.0079,0.1071,250,-1.1653
1316,0.0029,0.1302,250,0.3546,-0.0117,0.1148,250,-1.6095
1317,-0.0099,0.1389,250,-1.1278,-0.0118,0.1238,250,-1.5013
1318,-0.0246,0.1552,250,-2.5016,-0.0226,0.1276,250,-2.8063
1319,-0.0028,0.1461,250,-0.3083,-0.0052,0.1205,250,-0.6761
1320,-0.0219,0.1387,250,-2.4947,-0.0175,0.1286,250,-2.1573
1321,-0.0285,0.156,250,-2.8911,-0.0247,0.1283,250,-3.046
1322,-0.0202,0.1482,250,-2.1514,-0.0243,0.1206,250,-3.1832
1323,-0.0112,0.1333,250,-1.3299,-0.0171,0.1192,250,-2.2638
1324,-0.017,0.1375,250,-1.9526,-0.0148,0.1195,250,-1.9595
1325,-0.0169,0.1563,250,-1.7076,-0.0101,0.1263,250,-1.2688
1326,-0.0208,0.1349,250,-2.4343,-0.0267,0.1179,250,-3.5764
1327,-0.0344,0.1446,250,-3.7599,-0.0298,0.1299,250,-3.6258
1328,-0.0317,0.1462,250,-3.4319,-0.0322,0.1196,250,-4.2574
1329,-0.0203,0.151,250,-2.1224,-0.0226,0.1289,250,-2.7707
1330,0.0082,0.146,250,0.8932,0.0006,0.1233,250,0.0784
1331,0.0015,0.1484,250,0.1549,-0.0019,0.138,250,-0.2209
1332,-0.0193,0.1494,250,-2.039,-0.0267,0.1217,250,-3.4627
1333,-0.0045,0.1462,250,-0.4848,-0.0048,0.1164,250,-0.6552
1334,-0.0074,0.1524,250,-0.7655,-0.0057,0.122,250,-0.7444
1335,0.0008,0.1437,250,0.0878,-0.0095,0.1157,250,-1.3011
1336,0.0022,0.1608,250,0.2153,0.0024,0.1305,250,0.2935
1337,-0.0187,0.1558,250,-1.9025,-0.0227,0.1335,250,-2.689
1338,-0.0023,0.1437,250,-0.2577,-0.0079,0.1297,250,-0.9647
1339,0.0001,0.1356,250,0.0147,0.004,0.1109,250,0.5742
1340,-0.0154,0.1478,250,-1.6465,-0.013,0.1134,250,-1.8055
1341,-0.02,0.1555,250,-2.0375,-0.0165,0.1229,250,-2.1244
1342,-0.0233,0.1536,250,-2.3971,-0.0256,0.1114,250,-3.6382
1343,-0.0169,0.162,250,-1.6518,-0.0229,0.116,250,-3.1194
1344,-0.011,0.1545,250,-1.1247,-0.0198,0.1211,250,-2.58
1345,-0.021,0.1508,250,-2.2006,-0.0196,0.1252,250,-2.4815
1346,-0.0224,0.1653,250,-2.1377,-0.0223,0.1355,250,-2.6038
1347,-0.0414,0.1574,250,-4.1606,-0.0331,0.1153,250,-4.5309
1348,-0.0292,0.1601,250,-2.8864,-0.0259,0.1262,250,-3.2515
1349,-0.0289,0.1486,250,-3.0731,-0.0307,0.1154,250,-4.2121
1350,-0.0224,0.1407,250,-2.5214,-0.0255,0.1184,250,-3.4077
1351,-0.0153,0.1413,250,-1.7088,-0.0165,0.119,250,-2.1928
1352,-0.0066,0.1463,250,-0.7092,-0.0148,0.1223,250,-1.9152
1353,-0.0128,0.1394,250,-1.4514,-0.0159,0.1171,250,-2.1401
1354,-0.0174,0.1491,250,-1.8476,-0.0074,0.1237,250,-0.9474
1355,-0.0127,0.1514,250,-1.3255,-0.0097,0.1288,250,-1.1919
1356,-0.0188,0.1483,250,-2.0019,-0.01,0.1263,250,-1.2571
1357,-0.0155,0.1347,250,-1.8226,-0.0171,0.1167,250,-2.3132
1358,-0.0005,0.1518,250,-0.0534,-0.0037,0.1255,250,-0.4647
1359,-0.0018,0.1376,250,-0.2079,-0.0112,0.1122,250,-1.5812
1400,-0.0068,0.1545,250,-0.698,-0.0082,0.1403,250,-0.9227
1401,-0.0078,0.1561,250,-0.7945,-0.0034,0.1256,250,-0.4258
1402,-0.0102,0.1411,250,-1.1456,-0.0055,0.1181,250,-0.7349
1403,-0.0277,0.1501,250,-2.9158,-0.0202,0.1308,250,-2.4403
1404,-0.0045,0.14,250,-0.5076,-0.0049,0.1244,250,-0.6195
1405,-0.0117,0.1452,250,-1.2789,-0.0098,0.1277,250,-1.2082
1406,0.0144,0.1538,250,1.4765,0.005,0.1448,250,0.5445
1407,-0.0263,0.1423,250,-2.9213,-0.0237,0.1286,250,-2.9105
1408,-0.0062,0.1279,250,-0.77,-0.0045,0.1232,250,-0.5722
1409,-0.004,0.1384,250,-0.4604,-0.003,0.1318,250,-0.3601
1410,-0.0116,0.1454,250,-1.2597,-0.0071,0.1283,250,-0.8783
1411,-0.0099,0.1398,250,-1.1239,-0.0111,0.1261,250,-1.3915
1412,-0.002,0.1323,250,-0.2438,-0.0057,0.1184,250,-0.7671
1413,-0.0262,0.153,250,-2.7118,-0.0263,0.1319,250,-3.1565
1414,-0.0108,0.1328,250,-1.2871,-0.0158,0.1224,250,-2.045
1415,-0.0193,0.1337,250,-2.2815,-0.0154,0.1176,250,-2.0719
1416,-0.0101,0.1457,250,-1.093,-0.0112,0.1315,250,-1.3446
1417,-0.0036,0.1484,250,-0.3852,-0.0082,0.1221,250,-1.0614
1418,-0.0071,0.1407,250,-0.8029,-0.0122,0.1366,250,-1.4069
1419,-0.0149,0.1537,250,-1.5318,-0.0136,0.1282,250,-1.6763
1420,-0.0186,0.1326,250,-2.2182,-0.0204,0.1184,250,-2.7278
1421,-0.0375,0.1463,250,-4.0542,-0.0298,0.1158,250,-4.063
1422,-0.0323,0.1352,250,-3.7756,-0.0323,0.1249,250,-4.0939
1423,-0.0223,0.1395,250,-2.5248,-0.0242,0.1159,250,-3.2989
1424,-0.0236,0.1231,250,-3.0344,-0.0206,0.1152,250,-2.8339
1425,-0.0346,0.1255,250,-4.359,-0.029,0.1121,250,-4.0857
1426,-0.0289,0.1362,250,-3.3531,-0.0258,0.1126,250,-3.6247
1427,-0.0338,0.1387,250,-3.8501,-0.0361,0.1181,250,-4.8284
1428,-0.0394,0.1346,250,-4.6327,-0.0461,0.1279,250,-5.7042
1429,-0.0273,0.1379,250,-3.1302,-0.0346,0.1254,250,-4.3592
1430,-0.0167,0.1486,250,-1.7773,-0.0125,0.14,250,-1.4072
1431,0.0004,0.1537,250,0.0379,-0.0035,0.1414,250,-0.3889
1432,-0.017,0.1387,250,-1.9383,-0.0175,0.1217,250,-2.269
1433,-0.0202,0.1406,250,-2.2671,-0.0227,0.1267,250,-2.8273
1434,-0.0111,0.1482,250,-1.1824,-0.0095,0.1205,250,-1.2511
1435,-0.0257,0.1516,250,-2.686,-0.0254,0.1311,250,-3.0587
1436,-0.0212,0.1449,250,-2.3174,-0.0172,0.125,250,-2.1746
1437,-0.0277,0.1398,250,-3.1347,-0.0292,0.1216,250,-3.792
1438,-0.0289,0.1379,250,-3.3159,-0.0294,0.117,250,-3.9759
1439,-0.0272,0.1312,250,-3.2833,-0.0244,0.1166,250,-3.3081
1440,-0.034,0.1449,250,-3.7141,-0.0271,0.1237,250,-3.4612
1441,-0.0289,0.1444,250,-3.164,-0.029,0.1254,250,-3.6545
1442,-0.0189,0.1294,250,-2.3082,-0.0236,0.126,250,-2.9635
