minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1143,-0.0136,0.0593,200,-3.2458,-0.0012,0.0649,200,-0.2626
1144,-0.0066,0.0534,200,-1.7479,-0.0033,0.062,200,-0.7629
1145,-0.0088,0.0503,200,-2.4802,-0.01,0.0612,200,-2.3028
1146,-0.0001,0.0481,200,-0.0187,-0.0013,0.0631,200,-0.2863
1147,-0.0103,0.0506,200,-2.8772,-0.0073,0.0595,200,-1.7473
1148,-0.0087,0.0512,200,-2.4031,-0.0047,0.0572,200,-1.1606
1149,-0.008,0.0478,200,-2.3608,-0.002,0.0614,200,-0.4624
1150,-0.0129,0.0534,200,-3.4201,-0.0113,0.059,200,-2.6947
1151,-0.0085,0.049,200,-2.4616,-0.0062,0.0611,200,-1.4298
1152,-0.0027,0.0474,200,-0.8125,-0.0057,0.0573,200,-1.4047
1153,-0.0057,0.0488,200,-1.6476,-0.0057,0.0555,200,-1.45
1154,-0.0076,0.0468,200,-2.2931,-0.0018,0.0589,200,-0.4267
1155,-0.0057,0.0528,200,-1.5271,0.0009,0.0656,200,0.1955
1156,-0.0017,0.0493,200,-0.481,0.0026,0.0652,200,0.5677
1157,-0.005,0.0502,200,-1.4055,-0.0046,0.0598,200,-1.0986
1158,-0.0075,0.0523,200,-2.037,-0.0091,0.0597,200,-2.1524
1159,-0.0029,0.0563,200,-0.7277,-0.0076,0.058,200,-1.8571
1200,-0.0033,0.0559,200,-0.8281,-0.0043,0.0571,200,-1.06
1201,-0.0057,0.0475,200,-1.6967,-0.0046,0.0597,200,-1.0922
1202,-0.0081,0.0742,200,-1.5442,-0.0056,0.0584,200,-1.3473
1203,-0.0018,0.0484,200,-0.5333,-0.0053,0.0685,200,-1.0919
1204,-0.0128,0.0658,200,-2.7503,-0.0084,0.0651,200,-1.8338
1205,-0.011,0.068,200,-2.2955,-0.0088,0.0637,200,-1.9494
1206,-0.0149,0.0639,200,-3.2897,-0.0134,0.0619,200,-3.0668
1207,-0.0075,0.0575,200,-1.8409,-0.0033,0.0563,200,-0.8171
1208,-0.0157,0.0595,200,-3.7178,-0.0113,0.0591,200,-2.6957
1209,-0.009,0.0573,200,-2.227,-0.011,0.0621,200,-2.4956
1210,-0.0174,0.0654,200,-3.7598,-0.0061,0.0614,200,-1.4068
1211,-0.009,0.0562,200,-2.2544,-0.0048,0.0624,200,-1.099
1212,-0.0065,0.0465,200,-1.967,-0.0019,0.0608,200,-0.4353
1213,-0.0121,0.0688,200,-2.4807,-0.0117,0.0563,200,-2.9401
1214,-0.0072,0.0738,200,-1.3738,-0.0074,0.0642,200,-1.6288
1215,-0.0059,0.0537,200,-1.5586,-0.0069,0.0596,200,-1.645
1216,-0.0105,0.0647,200,-2.3042,-0.0083,0.0588,200,-1.9955
1217,-0.0038,0.0442,200,-1.2042,-0.0051,0.0623,200,-1.1679
1218,-0.0091,0.0575,200,-2.2455,-0.0069,0.0571,200,-1.6964
1219,-0.0123,0.0626,200,-2.7747,-0.0051,0.0578,200,-1.2371
1220,-0.0078,0.0518,200,-2.1362,-0.0018,0.0647,200,-0.4002
1221,-0.0148,0.0521,200,-4.0074,-0.0038,0.0588,200,-0.9241
1222,-0.0064,0.0592,200,-1.5405,-0.0052,0.0627,200,-1.1622
1223,-0.0082,0.0509,200,-2.2847,-0.0029,0.0617,200,-0.6604
1224,-0.0022,0.0534,200,-0.5715,-0.003,0.0589,200,-0.7131
1225,-0.0051,0.0553,200,-1.3094,-0.0043,0.0614,200,-0.9924
1226,-0.0032,0.0584,200,-0.7647,-0.0004,0.059,200,-0.0862
1227,-0.0052,0.0639,200,-1.1485,-0.0106,0.0641,200,-2.349
1228,-0.0094,0.0699,200,-1.8928,-0.0102,0.0631,200,-2.2939
1229,-0.0094,0.0692,200,-1.9294,-0.0158,0.0578,200,-3.8567
1230,-0.0129,0.0569,200,-3.2123,-0.0183,0.0589,200,-4.4001
1231,-0.0087,0.0481,200,-2.5651,-0.0177,0.0601,200,-4.1704
1232,-0.0093,0.0529,200,-2.4937,-0.0168,0.0625,200,-3.7875
1233,-0.0156,0.0523,200,-4.2261,-0.0181,0.0644,200,-3.9753
1234,-0.0133,0.0673,200,-2.8007,-0.0162,0.0667,200,-3.4397
1235,-0.0098,0.0546,200,-2.5338,-0.016,0.0687,200,-3.2992
1236,-0.0178,0.0627,200,-4.0175,-0.0204,0.0616,200,-4.6737
1237,-0.0167,0.0715,200,-3.2958,-0.0148,0.0611,200,-3.4189
1238,-0.0103,0.0589,200,-2.4716,-0.0083,0.0581,200,-2.0168
1239,-0.012,0.0572,200,-2.9789,-0.009,0.0554,200,-2.3104
1240,-0.0001,0.0585,200,-0.0268,-0.0024,0.0565,200,-0.6055
1241,-0.007,0.0555,200,-1.7918,-0.004,0.0601,200,-0.9314
1242,-0.0108,0.0578,200,-2.6338,-0.0121,0.0629,200,-2.7142
1243,-0.0089,0.0629,200,-2.0104,-0.007,0.0594,200,-1.6781
1244,-0.005,0.052,200,-1.3601,-0.0107,0.0587,200,-2.5802
1245,-0.0059,0.0588,200,-1.4093,-0.0124,0.059,200,-2.9727
1246,-0.0089,0.0551,200,-2.2943,-0.0038,0.0642,200,-0.8341
1247,-0.0002,0.0547,200,-0.0455,-0.0087,0.0611,200,-2.0134
1248,-0.0035,0.0596,200,-0.8251,-0.0024,0.0631,200,-0.5329
1249,-0.0017,0.0576,200,-0.4125,0.0015,0.0612,200,0.3358
1250,-0.0118,0.0533,200,-3.1373,-0.0021,0.0597,200,-0.4911
1251,-0.0034,0.061,200,-0.7933,-0.0052,0.0645,200,-1.143
1252,-0.0012,0.0534,200,-0.3275,0.0028,0.059,200,0.6804
1253,-0.005,0.0517,200,-1.3583,-0.0026,0.0611,200,-0.602
1254,-0.0072,0.0475,200,-2.1533,-0.0014,0.0548,200,-0.3684
1255,-0.0041,0.0545,200,-1.0585,-0.0016,0.057,200,-0.3848
1256,-0.0163,0.0542,200,-4.2567,-0.0035,0.0616,200,-0.7929
1257,-0.0053,0.0547,200,-1.3692,-0.0062,0.0637,200,-1.3669
1258,-0.0116,0.0535,200,-3.0615,-0.0088,0.0627,200,-1.9808
1259,-0.0111,0.0535,200,-2.9268,-0.015,0.0575,200,-3.6866
1300,-0.0132,0.0593,200,-3.153,-0.016,0.0589,200,-3.8364
1301,-0.0101,0.055,199,-2.5811,-0.0106,0.0603,199,-2.4752
