minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1419,0.0214,0.0538,199,5.6188,0.026,0.0599,199,6.1257
1420,0.0229,0.0583,199,5.5523,0.0249,0.0634,199,5.5388
1421,0.0183,0.0594,199,4.3527,0.0186,0.0631,199,4.151
1422,0.0157,0.0613,199,3.6157,0.0153,0.0663,199,3.2643
1423,0.0148,0.0596,199,3.4942,0.0147,0.0634,199,3.2786
1424,0.0192,0.0547,199,4.9454,0.0191,0.0601,199,4.4711
1425,0.0123,0.0544,199,3.1901,0.0161,0.0598,199,3.7919
1426,0.0139,0.0536,199,3.6495,0.0139,0.0574,199,3.4227
1427,0.0134,0.055,199,3.4484,0.0114,0.061,199,2.6301
1428,0.0103,0.0575,199,2.5281,0.0089,0.0608,199,2.0567
1429,0.0127,0.0519,199,3.4501,0.0114,0.057,199,2.8282
1430,0.0166,0.0512,199,4.573,0.018,0.0563,199,4.5209
1431,0.0132,0.0543,199,3.4373,0.0162,0.0592,199,3.8566
1432,0.0118,0.0497,199,3.3339,0.0147,0.054,199,3.8367
1433,0.0075,0.0555,199,1.8997,0.0082,0.0601,199,1.9149
1434,0.0163,0.0528,199,4.3643,0.0179,0.0575,199,4.3935
1435,0.0188,0.0548,199,4.8377,0.0185,0.06,199,4.3467
1436,0.0193,0.054,199,5.0512,0.0231,0.0599,199,5.4328
1437,0.0171,0.0504,199,4.7784,0.0195,0.0568,199,4.8427
1438,0.0112,0.0538,199,2.943,0.012,0.0568,199,2.973
1439,0.0103,0.057,199,2.5571,0.0121,0.0609,199,2.7938
1440,0.0123,0.0528,199,3.2736,0.0147,0.0584,199,3.5459
1441,0.0131,0.05,199,3.6936,0.0138,0.0527,199,3.7012
1442,0.0131,0.0485,199,3.8215,0.0136,0.0555,199,3.463
1443,0.0095,0.048,199,2.7991,0.0097,0.0535,199,2.5633
1444,0.0101,0.0528,199,2.6856,0.0125,0.0587,199,2.9941
1445,0.0163,0.0547,199,4.1933,0.0149,0.0594,199,3.5371
1446,0.0139,0.0562,199,3.4986,0.0164,0.0605,199,3.8181
1447,0.011,0.0584,199,2.6442,0.0138,0.06,199,3.2495
1448,0.0088,0.0558,199,2.2218,0.0107,0.0574,199,2.6212
1449,0.0117,0.0548,199,3.0102,0.0141,0.0588,199,3.3744
1450,0.0054,0.0509,199,1.5027,0.0047,0.0538,199,1.2291
1451,0.011,0.0501,199,3.0859,0.0109,0.0548,199,2.8144
1452,0.0112,0.0529,199,2.985,0.0109,0.0589,199,2.6018
1453,0.0133,0.0544,199,3.4459,0.0123,0.0602,199,2.8771
1454,0.014,0.0555,199,3.5577,0.0107,0.062,199,2.4279
1455,0.0119,0.053,199,3.1786,0.0132,0.0589,199,3.1513
1456,0.0122,0.0559,199,3.0811,0.0121,0.0614,199,2.7834
1457,0.0156,0.0556,199,3.9596,0.0168,0.0605,199,3.927
1458,0.0154,0.0547,199,3.9636,0.0159,0.0609,199,3.6926
1459,0.0136,0.0555,199,3.4666,0.0152,0.0566,199,3.7801
1500,0.0082,0.0635,199,1.8153,0.0121,0.0672,199,2.5383
1501,0.008,0.0574,199,1.9748,0.0103,0.0604,199,2.4
1502,0.0096,0.0548,199,2.4719,0.0113,0.0608,199,2.6184
1503,0.0146,0.0614,199,3.3514,0.0187,0.064,199,4.1154
1504,0.01,0.0556,199,2.5458,0.012,0.0609,199,2.7817
1505,0.0051,0.0522,199,1.3838,0.0064,0.0561,199,1.6001
1506,0.0034,0.0564,199,0.8551,0.0056,0.0632,199,1.2571
1507,0.009,0.0562,199,2.2481,0.0132,0.058,199,3.2188
1508,0.0116,0.0566,199,2.8829,0.0157,0.0614,199,3.612
1509,0.016,0.0544,199,4.1559,0.0165,0.0614,199,3.7838
1510,0.0131,0.0508,199,3.6283,0.0161,0.0561,199,4.0375
1511,0.0096,0.0532,199,2.5417,0.0125,0.056,199,3.1479
1512,0.0111,0.0528,199,2.9711,0.0115,0.0593,199,2.7289
1513,0.0076,0.0591,199,1.8127,0.009,0.0646,199,1.9747
1514,0.0107,0.0575,199,2.6171,0.0125,0.0621,199,2.8292
1515,0.0129,0.0554,199,3.2861,0.0166,0.0588,199,3.9951
1516,0.0149,0.0557,199,3.7612,0.0158,0.0583,199,3.8222
1517,0.0125,0.0601,199,2.9263,0.0134,0.0629,199,2.9975
1518,0.0145,0.0589,199,3.4856,0.0157,0.0643,199,3.439
1519,0.0179,0.0624,199,4.0505,0.0201,0.0651,199,4.3499
1520,0.0132,0.0601,199,3.1089,0.0141,0.0638,199,3.1225
1521,0.0114,0.0573,199,2.7936,0.012,0.0611,199,2.7673
1522,0.0142,0.0544,199,3.6856,0.013,0.0616,199,2.9737
1523,0.0185,0.052,199,5.0138,0.0225,0.0598,199,5.3064
1524,0.0147,0.0566,199,3.6722,0.0134,0.0608,199,3.1155
1525,0.0103,0.0593,199,2.4592,0.0101,0.0631,199,2.2524
1526,0.0101,0.0544,199,2.6075,0.012,0.0579,199,2.9194
1527,0.0103,0.0584,200,2.4947,0.0111,0.0594,200,2.6389
1528,0.0037,0.0576,199,0.9,0.0057,0.061,199,1.3107
1529,0.0113,0.0556,199,2.8705,0.0147,0.0582,199,3.5562
1530,0.0156,0.0603,200,3.6627,0.0149,0.0651,200,3.241
1531,0.0128,0.0586,199,3.0823,0.0095,0.0632,199,2.1163
1532,0.0099,0.0546,199,2.5662,0.0084,0.0613,199,1.9243
1533,0.0095,0.0612,199,2.1875,0.0095,0.0685,199,1.9469
1534,0.0078,0.058,199,1.8937,0.0059,0.0649,199,1.2795
1535,-0.0027,0.0597,199,-0.6279,-0.0031,0.0648,199,-0.667
1536,0.0053,0.0548,199,1.3554,0.007,0.0582,199,1.6872
1537,0.0044,0.0588,199,1.0516,0.0033,0.062,199,0.7545
1538,0.0092,0.0537,199,2.4227,0.0083,0.0563,199,2.0863
1539,0.0117,0.0535,199,3.0756,0.0109,0.0555,199,2.7817
1540,0.0128,0.0587,199,3.0815,0.012,0.0599,199,2.8283
1541,0.0152,0.0546,199,3.9346,0.0155,0.0569,199,3.8355
1542,0.0101,0.0493,199,2.8819,0.0093,0.0524,199,2.4899
1543,0.0136,0.053,199,3.6164,0.0122,0.056,199,3.0696
1544,0.0101,0.0577,199,2.4635,0.0065,0.0586,199,1.5578
1545,0.0137,0.0507,199,3.8087,0.0097,0.0552,199,2.4909
1546,0.0058,0.0536,199,1.5205,0.0053,0.0569,199,1.3135
1547,-0.0012,0.051,199,-0.3226,-0.0035,0.0542,199,-0.9167
1548,0.0008,0.0456,199,0.2357,-0.0016,0.0458,199,-0.5011
1549,-0.0089,0.0535,199,-2.3345,-0.0135,0.0545,199,-3.5076
1550,1.0,0.0,5,inf,1.0,0.0,5,inf
