minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1047,0.0015,0.0632,250,0.3845,0.014,0.0651,250,3.3897
1048,0.0052,0.0571,250,1.4375,0.0173,0.0605,250,4.5184
1049,0.0097,0.0587,250,2.6057,0.0178,0.065,250,4.3229
1050,0.0133,0.0593,250,3.5391,0.017,0.0627,250,4.2803
1051,0.0139,0.0562,250,3.9188,0.0265,0.0601,250,6.9767
1052,0.0186,0.0536,250,5.4976,0.0276,0.0632,250,6.9056
1053,0.0079,0.0579,250,2.1498,0.0147,0.0617,250,3.776
1054,0.0088,0.0552,250,2.5109,0.0118,0.0651,250,2.8598
1055,0.0088,0.0576,250,2.4218,0.0146,0.0615,250,3.7394
1056,0.0078,0.06,250,2.0448,0.0199,0.0604,250,5.2068
1057,0.0032,0.0547,250,0.9128,0.0207,0.061,250,5.3513
1058,0.0103,0.0551,250,2.9544,0.0176,0.062,250,4.4949
1059,0.0088,0.0563,250,2.4749,0.0154,0.0609,250,3.9983
1100,0.0131,0.0605,250,3.4315,0.0159,0.0653,250,3.8361
1101,0.0123,0.0598,250,3.2547,0.0165,0.0645,250,4.0447
1102,0.0065,0.0583,250,1.7521,0.0114,0.0653,250,2.7643
1103,0.0104,0.0593,250,2.7717,0.0176,0.0607,250,4.581
1104,0.0083,0.0541,250,2.4382,0.0127,0.0545,250,3.6905
1105,0.0068,0.0587,250,1.8413,0.0164,0.0618,250,4.192
1106,0.0024,0.0572,250,0.6561,0.0215,0.0567,250,5.9974
1107,0.0024,0.0591,250,0.6409,0.0193,0.0618,250,4.9492
1108,0.0075,0.0581,250,2.0288,0.0202,0.0598,250,5.3493
1109,0.0108,0.051,250,3.3517,0.0173,0.0573,250,4.7787
1110,0.0085,0.0582,250,2.295,0.0259,0.0617,250,6.6278
1111,0.0015,0.0526,250,0.4379,0.0242,0.0651,250,5.8843
1112,0.0029,0.0549,250,0.8437,0.0149,0.0618,250,3.8037
1113,0.0053,0.0576,250,1.4476,0.0211,0.0595,250,5.5992
1114,0.0057,0.0629,250,1.4347,0.0189,0.0568,250,5.2655
1115,0.0082,0.0582,250,2.2324,0.0157,0.0579,250,4.2798
1116,0.0024,0.0598,250,0.6296,0.016,0.0632,250,4.0149
1117,0.0086,0.0612,250,2.2151,0.0158,0.0653,250,3.8281
1118,0.0015,0.062,250,0.3757,0.0174,0.0654,250,4.1982
1119,0.001,0.0628,250,0.2423,0.0197,0.06,250,5.1858
1120,0.0038,0.0589,250,1.0141,0.0142,0.0619,250,3.6267
1121,0.0097,0.065,250,2.3646,0.0135,0.0596,250,3.5894
1122,0.0092,0.0631,250,2.3138,0.0161,0.0636,250,4.0044
1123,0.0116,0.0622,250,2.9627,0.0196,0.0626,250,4.9403
1124,0.0152,0.0632,250,3.8023,0.0201,0.0664,250,4.7848
1125,0.0076,0.0659,250,1.8158,0.0088,0.0629,250,2.2071
1126,0.0062,0.066,250,1.4742,0.01,0.0587,250,2.7052
1127,0.0029,0.0653,250,0.6961,0.0054,0.0594,250,1.4284
1128,0.002,0.0605,250,0.5344,0.0091,0.059,250,2.4424
1129,0.0041,0.0572,250,1.1468,0.017,0.0556,250,4.8293
1130,0.0101,0.058,250,2.7418,0.0185,0.0557,250,5.2531
1131,0.0104,0.063,250,2.6162,0.0172,0.0585,250,4.6548
1132,0.0094,0.0553,250,2.6924,0.0176,0.0665,250,4.1842
1133,0.0093,0.0569,250,2.5816,0.0191,0.0619,250,4.8724
1134,0.0096,0.0543,250,2.8006,0.0216,0.0558,250,6.1392
1135,0.0089,0.0576,250,2.4295,0.0187,0.0577,250,5.107
1136,0.0046,0.0594,250,1.2163,0.0119,0.0634,250,2.9685
1137,0.0006,0.0569,250,0.1766,0.0117,0.0644,250,2.8691
1138,-0.0003,0.0581,250,-0.0733,0.0148,0.0621,250,3.7728
1139,0.0062,0.0583,250,1.675,0.0148,0.0607,250,3.8593
1140,0.006,0.0629,250,1.5056,0.0184,0.0588,250,4.9614
1141,0.0152,0.0593,250,4.0546,0.0226,0.0587,250,6.0911
1142,0.0077,0.0549,250,2.2069,0.0133,0.0599,250,3.5077
1143,0.0044,0.0624,250,1.1237,0.0228,0.0642,250,5.6219
1144,0.0051,0.0604,250,1.3315,0.0137,0.0582,250,3.7113
1145,0.0095,0.0601,250,2.5117,0.0227,0.057,250,6.3009
1146,0.0037,0.0626,250,0.9462,0.0196,0.06,250,5.1757
1147,0.0108,0.061,250,2.7916,0.0172,0.0609,250,4.4613
1148,0.0108,0.0677,250,2.5301,0.0227,0.0616,250,5.8357
1149,0.0132,0.0656,250,3.1833,0.0182,0.0616,250,4.6667
1150,0.0141,0.0617,250,3.6121,0.0197,0.059,250,5.2862
1151,0.0125,0.0618,250,3.2035,0.0169,0.0641,250,4.162
1152,0.0077,0.0589,250,2.0716,0.019,0.0562,250,5.3496
1153,0.0017,0.0542,250,0.4837,0.0143,0.0567,250,3.9727
1154,0.0053,0.0624,250,1.3312,0.0148,0.0607,250,3.8474
1155,0.0087,0.0559,250,2.4574,0.0149,0.062,250,3.7994
1156,0.0068,0.0578,250,1.8743,0.0103,0.0633,250,2.5661
1157,0.009,0.062,250,2.284,0.0168,0.057,250,4.6716
1158,0.0072,0.06,250,1.9052,0.0187,0.0614,250,4.8086
1159,0.0051,0.0587,250,1.3759,0.0218,0.0565,250,6.0904
1200,0.0068,0.0616,250,1.7534,0.0222,0.06,250,5.8441
1201,0.0111,0.0587,250,2.9945,0.0198,0.0589,250,5.3167
1202,0.0082,0.0619,250,2.0984,0.015,0.0643,250,3.6832
1203,0.0056,0.0652,250,1.3521,0.0206,0.0573,250,5.6948
1204,0.0168,0.0584,250,4.548,0.0273,0.0585,250,7.3777
1205,0.0135,0.0611,250,3.4976,0.022,0.0598,250,5.8186
1206,0.01,0.061,250,2.5876,0.0241,0.0577,250,6.5975
1207,0.0065,0.0609,250,1.6959,0.0157,0.0615,250,4.0261
1208,0.0134,0.0569,250,3.727,0.0253,0.0529,250,7.559
1209,0.0134,0.0645,250,3.2736,0.0227,0.0564,250,6.3497
1210,0.0059,0.0578,250,1.6183,0.0241,0.0652,250,5.8325
1211,0.0144,0.0701,250,3.2498,0.0182,0.0607,250,4.7308
1212,0.0052,0.0575,250,1.4372,0.0227,0.0591,250,6.0832
1213,0.0086,0.0676,250,2.0036,0.0233,0.0579,250,6.3551
1214,0.0082,0.0718,250,1.8,0.0213,0.0566,250,5.9613
1215,0.0165,0.0661,250,3.9439,0.0235,0.0571,250,6.5078
1216,0.0174,0.0685,250,4.0137,0.0222,0.063,250,5.5561
1217,0.0043,0.069,250,0.9764,0.0136,0.0638,250,3.3667
1218,0.0062,0.0635,250,1.5546,0.0114,0.0623,250,2.8996
