minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1047,0.0085,0.0584,250,2.2921,0.0093,0.0636,250,2.3209
1048,0.0124,0.0565,250,3.4624,0.017,0.0608,250,4.4276
1049,0.0153,0.0619,250,3.9056,0.0164,0.0689,250,3.7695
1050,0.0141,0.0553,250,4.0314,0.0165,0.0626,250,4.1545
1051,0.0194,0.0581,250,5.2692,0.022,0.0628,250,5.532
1052,0.0144,0.0566,250,4.0136,0.0153,0.0599,250,4.0393
1053,0.0081,0.053,250,2.4122,0.0091,0.0587,250,2.4597
1054,0.0104,0.0537,250,3.0594,0.0113,0.0613,250,2.906
1055,0.0111,0.0521,250,3.3839,0.0117,0.0555,250,3.3211
1056,0.0107,0.0522,250,3.2339,0.0113,0.0562,250,3.1891
1057,0.0145,0.0527,250,4.3579,0.0143,0.0594,250,3.8078
1058,0.0109,0.0515,250,3.3436,0.013,0.0573,250,3.5977
1059,0.0125,0.0538,250,3.6847,0.0143,0.0582,250,3.8938
1100,0.0111,0.057,250,3.0736,0.009,0.0613,250,2.3238
1101,0.0064,0.054,250,1.8799,0.0083,0.0601,250,2.1851
1102,0.0032,0.0587,250,0.858,0.0042,0.0644,250,1.0321
1103,0.0147,0.0563,250,4.1404,0.0176,0.0613,250,4.5527
1104,0.012,0.0517,250,3.6582,0.0112,0.0582,250,3.0426
1105,0.0162,0.0585,250,4.3792,0.015,0.0651,250,3.6528
1106,0.0179,0.0539,250,5.2415,0.022,0.0591,250,5.8963
1107,0.0164,0.0571,250,4.5413,0.0167,0.0616,250,4.2998
1108,0.0173,0.0569,250,4.7964,0.0176,0.0622,250,4.4785
1109,0.0119,0.0505,250,3.712,0.0132,0.0552,250,3.7801
1110,0.018,0.0551,250,5.1717,0.0176,0.0624,250,4.4556
1111,0.0135,0.0556,250,3.8422,0.0152,0.0632,250,3.7994
1112,0.0065,0.0558,250,1.8348,0.0082,0.0619,250,2.0943
1113,0.016,0.0539,250,4.6848,0.0186,0.0573,250,5.1208
1114,0.0129,0.0502,250,4.0673,0.0113,0.0541,250,3.3131
1115,0.0081,0.0542,250,2.3639,0.0078,0.0591,250,2.0959
1116,0.0134,0.0552,250,3.8243,0.0132,0.0633,250,3.287
1117,0.0143,0.0548,250,4.1274,0.0139,0.0605,250,3.6253
1118,0.012,0.056,250,3.383,0.0121,0.0627,250,3.0523
1119,0.0137,0.0517,250,4.1851,0.0194,0.0577,250,5.3239
1120,0.0137,0.0545,250,3.9652,0.0142,0.0591,250,3.8021
1121,0.017,0.0525,250,5.1214,0.0157,0.0559,250,4.4301
1122,0.0164,0.0581,250,4.4686,0.0179,0.0611,250,4.6232
1123,0.0152,0.0503,250,4.7789,0.0179,0.0552,250,5.1162
1124,0.0143,0.0569,250,3.9654,0.0176,0.0626,250,4.4495
